item_id,order_id,product_id,quantity,unit_price,category
I000001966,O0000666,P0132,9,126.4,toys
I000000496,O0000174,P0151,4,70.58,beauty
I000002961,O0000996,P0012,2,406.49,toys
I000002675,O0000905,P0191,3,352.29,home_garden
I000002195,O0000743,P0343,9,147.05,home_garden
I000002816,O0000947,P0216,1,190.16,electronics
I000001744,O0000594,P0440,2,152.53,clothing
I000001245,O0000420,P0175,6,259.59,clothing
I000001329,O0000449,P0087,9,195.25,food_drink
I000004901,O0001661,P0303,3,356.52,home_garden
I000001023,O0000351,P0241,1,159.74,electronics
I000004473,O0001520,P0280,6,221.63,home_garden
I000001958,O0000665,P0352,8,132.71,beauty
I000002771,O0000932,P0091,9,153.28,sports
I000003294,O0001119,P0477,9,490.36,clothing
I000005995,O_GHOST_87907,P0374,7,175.1,clothing
I000001788,O0000608,P0329,5,45.88,
I000004977,O0001689,P0381,7,300.3,food_drink
I000004666,O0001587,P0326,9,496.96,sports
I000000811,O0000281,P0474,2,256.02,food_drink
I000003875,O0001321,P0018,1,363.49,beauty
I000003192,O0001087,P0262,1,73.86,clothing
I000000390,O0000136,P0452,6,68.29,sports
I000001861,O0000631,P0147,5,91.19,toys
I000005736,O0001931,P0449,9,464.22,books
I000005127,O0001736,P0373,3,150.53,electronics
I000000493,O0000173,P0089,6,193.27,books
I000001289,O0000436,P0422,4,463.17,beauty
I000004175,O0001427,P0430,8,95.14,
I000001679,O0000568,P0259,9,331.13,clothing
I000005244,O0001774,P0468,8,178.78,beauty
I000000889,O0000306,P0115,7,73.88,electronics
I000005233,O0001771,P0206,4,106.26,beauty
I000004758,O0001615,P0387,4,496.87,toys
I000000692,O0000242,P0309,5,267.1,electronics
I000003898,O0001331,P0285,9,403.65,books
I000002620,O0000884,P0110,6,93.84,home_garden
I000002907,O0000978,P0339,3,336.04,clothing
I000001193,O0000405,P0091,5,290.12,food_drink
I000005702,O0001921,P0081,1,297.87,electronics
I000004793,O0001627,P0271,5,3.01,electronics
I000005500,O0001855,P0464,1,443.93,electronics
I000001419,O0000482,P0041,1,435.12,
I000001255,O0000423,P0180,1,26.84,books
I000000367,O0000129,P0196,1,357.03,books
I000004835,O0001641,P0258,4,319.98,toys
I000000265,O0000092,P0040,9,364.32,toys
I000001502,O0000510,P0362,4,292.32,home_garden
I000003998,O0001366,P0219,2,411.76,toys
I000004867,O0001650,P0035,2,304.76,toys
I000004057,O0001384,P0444,9,59.36,home_garden
I000001998,O0000676,P0470,6,215.77,toys
I000003761,O0001279,P0485,8,447.99,clothing
I000000638,O0000222,P0335,4,486.12,food_drink
I000004691,O0001597,P0341,1,362.91,home_garden
I000005523,O0001864,P0206,1,308.13,clothing
I000004466,O0001518,P0413,6,230.57,sports
I000002301,O0000781,P0063,1,160.81,
I000004828,O0001639,P0190,8,103.57,electronics
I000001821,O0000619,P0105,8,66.11,electronics
I000006123,O_GHOST_97075,P0119,9,198.75,clothing
I000002896,O0000974,P0163,6,211.61,clothing
I000000886,O0000306,P0240,3,99.45,electronics
I000001843,O0000626,P0476,2,75.6,books
I000002935,O0000988,P0263,8,103.23,books
I000005179,O0001751,P0148,4,299.09,electronics
I000004724,O0001606,P0295,4,213.7,books
I000000288,O0000100,P0218,4,340.07,home_garden
I000003457,O0001168,P0402,1,227.27,
I000001321,O0000446,P0036,2,266.11,food_drink
I000002231,O0000755,P0392,2,146.94,books
I000005904,O0001979,P0011,2,145.15,electronics
I000005183,O0001753,P0122,5,480.21,toys
I000003539,O0001202,P0209,3,33.79,electronics
I000001061,O0000365,P0288,2,405.76,beauty
I000000229,O0000081,P0069,2,187.44,beauty
I000005264,O0001782,P0302,8,241.6,books
I000000732,O0000256,P0386,6,270.2,sports
I000001732,O0000589,P0021,4,428.76,home_garden
I000004725,O0001607,P0039,6,395.97,sports
I000005412,O0001828,P0014,7,297.0,electronics
I000001668,O0000565,P0306,6,372.52,beauty
I000003822,O0001300,P0231,4,489.98,electronics
I000004135,O0001411,P0396,6,108.22,home_garden
I000001327,O0000448,P0313,1,118.55,toys
I000003067,O0001038,P0437,2,127.0,clothing
I000003420,O0001156,P0446,9,2.09,books
I000000239,O0000084,P0482,9,18.3,beauty
I000004393,O0001496,P0086,3,216.52,home_garden
I000002640,O0000890,P0074,9,321.5,toys
I000002257,O0000766,P0420,6,221.85,sports
I000000385,O0000135,P0006,4,256.54,electronics
I000005242,O0001774,P0029,2,73.64,books
I000004126,O0001405,P0054,5,264.35,toys
I000003510,O0001193,P0405,3,307.14,books
I000002371,O0000804,P0272,1,17.51,sports
I000004861,O0001649,P0352,5,132.16,home_garden
I000003549,O0001207,P0065,8,105.09,food_drink
I000002454,O0000829,P0085,2,353.21,food_drink
I000000244,O0000086,P0283,6,101.53,
I000001833,O0000622,P0236,6,391.47,electronics
I000004340,O0001481,P0272,7,199.15,electronics
I000004217,O0001440,P0341,5,21.74,
I000002845,O0000956,P0445,8,245.52,food_drink
I000000690,O0000241,P0282,3,22.78,food_drink
I000002403,O0000815,P0089,5,181.82,electronics
I000003632,O0001234,P0105,3,490.13,books
I000003856,O0001313,P0291,3,124.68,books
I000003673,O0001250,P0084,3,442.29,sports
I000004720,O0001605,P0067,7,189.64,sports
I000001151,O0000390,P0097,8,30.71,sports
I000004888,O0001657,P0448,9,214.45,sports
I000003595,O0001222,P0466,4,408.28,sports
I000000051,O0000023,P0321,8,405.32,clothing
I000005629,O0001895,P0116,2,393.84,electronics
I000002300,O0000781,P0280,2,22.17,sports
I000004598,O0001563,P0366,4,475.33,sports
I000004736,O0001609,P0481,1,177.61,beauty
I000003332,O0001130,P0131,8,499.46,books
I000004792,O0001627,P0319,7,438.17,toys
I000005941,O0001991,P0002,9,264.4,home_garden
I000004954,O0001680,P0086,4,377.74,clothing
I000002760,O0000928,P0397,3,387.1,home_garden
I000000475,O0000168,P0135,3,466.6,home_garden
I000005213,O0001764,P0112,6,175.33,sports
I000002707,O0000913,P0180,9,325.22,books
I000001671,O0000565,P0159,8,483.86,books
I000004790,O0001626,P0455,1,365.17,toys
I000000782,O0000271,P0356,1,161.83,sports
I000005220,O0001767,P0352,5,418.84,books
I000001441,O0000489,P0482,2,201.31,sports
I000001703,O0000578,P0283,3,393.81,food_drink
I000002942,O0000991,P0162,4,254.56,food_drink
I000005620,O0001892,P0383,7,176.44,beauty
I000000267,O0000093,P0078,9,428.99,food_drink
I000001086,O0000372,P0450,9,121.38,toys
I000000253,O0000089,P0427,5,238.96,beauty
I000005090,O0001725,P0478,5,289.1,beauty
I000002837,O0000953,P0294,4,422.17,beauty
I000002949,O0000992,P0099,2,450.78,electronics
I000005405,O0001827,P0418,9,8.86,clothing
I000005918,O0001982,P0363,1,461.59,sports
I000001580,O0000536,P0483,6,65.68,home_garden
I000006008,O_GHOST_50397,P0037,8,301.44,books
I000000301,O0000105,P0048,1,37.27,sports
I000001640,O0000556,P0190,7,98.06,toys
I000000754,O0000262,P0470,4,257.52,toys
I000001983,O0000670,P0340,8,195.95,sports
I000004562,O0001550,P0267,1,327.61,home_garden
I000002959,O0000996,P0357,1,361.09,home_garden
I000002672,O0000903,P0341,2,47.46,clothing
I000004313,O0001472,P0366,2,341.04,home_garden
I000001686,O0000571,P0058,4,233.96,books
I000003064,O0001037,P0493,2,341.03,beauty
I000003111,O0001054,P0466,1,143.26,food_drink
I000005705,O0001922,P0492,5,380.52,toys
I000001579,O0000536,P0208,4,28.53,beauty
I000003161,O0001073,P0452,4,351.48,home_garden
I000003248,O0001104,P0260,9,170.89,books
I000004739,O0001610,P0258,7,371.64,home_garden
I000003773,O0001283,P0447,8,315.37,clothing
I000000785,O0000272,P0383,9,34.75,home_garden
I000005573,O0001877,P0118,3,245.25,beauty
I000003268,O0001110,P0491,7,85.88,home_garden
I000001055,O0000363,P0462,8,202.08,toys
I000002067,O0000698,P0133,4,315.91,beauty
I000000403,O0000143,P0238,4,162.59,books
I000004188,O0001431,P0393,9,86.81,food_drink
I000002323,O0000787,P0009,2,131.9,electronics
I000002671,O0000903,P0208,2,467.56,clothing
I000003944,O0001348,P0217,1,466.37,sports
I000001115,O0000380,P0281,2,349.43,toys
I000002367,O0000801,P0314,6,186.76,home_garden
I000003062,O0001037,P0205,5,350.5,food_drink
I000003134,O0001065,P0101,5,362.53,
I000005792,O0001946,P0267,4,484.42,books
I000002438,O0000826,P0328,5,232.89,books
I000005096,O0001727,P0262,2,1.79,home_garden
I000001394,O0000470,P0377,2,130.67,clothing
I000000842,O0000291,P0389,8,258.36,beauty
I000001031,O0000354,P0436,8,468.15,electronics
I000004044,O0001380,P0297,4,239.31,sports
I000000593,O0000208,P0392,5,253.92,beauty
I000005641,O0001900,P0032,7,362.7,books
I000003524,O0001198,P0153,2,245.78,food_drink
I000005214,O0001765,P0117,9,447.16,food_drink
I000003336,O0001131,P0106,2,336.49,clothing
I000003729,O0001268,P0476,8,426.0,toys
I000001398,O0000474,P0265,7,366.06,clothing
I000002736,O0000922,P0335,8,366.4,sports
I000004058,O0001384,P0478,6,38.95,sports
I000003761,O0001279,P0485,8,447.99,clothing
I000004773,O0001621,P0331,9,88.73,clothing
I000003478,O0001175,P0014,5,14.76,beauty
I000001788,O0000608,P0329,5,45.88,
I000003622,O0001231,P0155,7,377.5,home_garden
I000001177,O0000401,P0140,8,216.63,home_garden
I000005166,O0001747,P0349,4,320.25,clothing
I000003483,O0001177,P0402,7,9.35,home_garden
I000005379,O0001820,P0363,4,116.26,books
I000000439,O0000154,P0418,2,450.76,toys
I000005607,O0001888,P0293,8,336.32,electronics
I000000699,O0000243,P0287,1,453.58,beauty
I000002037,O0000687,P0450,4,488.25,beauty
I000001535,O0000520,P0081,6,376.04,sports
I000001860,O0000631,P0191,3,18.02,food_drink
I000002546,O0000859,P0100,2,195.17,toys
I000001926,O0000652,P0370,6,74.47,home_garden
I000003339,O0001132,P0111,3,13.68,beauty
I000002906,O0000977,P0474,4,328.46,books
I000002284,O0000777,P0284,9,28.61,clothing
I000005917,O0001982,P0069,6,213.18,
I000005929,O0001987,P0417,1,24.76,books
I000005866,O0001966,P0239,1,127.32,electronics
I000002648,O0000894,P0490,3,234.45,books
I000002982,O0001003,P0086,9,16.84,home_garden
I000004530,O0001540,P0176,4,474.0,toys
I000005043,O0001711,P0262,4,64.4,books
I000002778,O0000935,P0262,8,279.17,food_drink
I000003335,O0001130,P0379,1,309.26,toys
I000005081,O0001723,P0231,9,448.08,toys
I000003475,O0001175,P0214,3,25.57,toys
I000005939,O0001990,P0137,5,10.47,electronics
I000002340,O0000792,P0078,5,208.84,clothing
I000001169,O0000398,P0495,7,132.85,home_garden
I000002446,O0000827,P0190,4,291.2,home_garden
I000006143,O_GHOST_49268,P0017,4,207.61,home_garden
I000003841,O0001307,P0355,2,378.83,beauty
I000004087,O0001392,P0199,9,472.58,clothing
I000005147,O0001741,P0272,9,331.45,clothing
I000000758,O0000264,P0484,8,457.41,food_drink
I000003584,O0001219,P0027,5,137.96,sports
I000004993,O0001692,P0470,3,367.76,food_drink
I000002988,O0001007,P0135,5,408.43,home_garden
I000001829,O0000621,P0203,7,86.96,food_drink
I000000898,O0000308,P0247,8,77.41,toys
I000004450,O0001512,P0068,7,131.25,home_garden
I000004144,O0001415,P0434,1,98.97,electronics
I000002692,O0000909,P0077,3,416.58,toys
I000002645,O0000893,P0343,7,281.46,sports
I000000236,O0000083,P0003,6,153.38,sports
I000000756,O0000264,P0303,8,262.0,toys
I000002834,O0000952,P0169,7,190.22,beauty
I000003275,O0001112,P0048,2,155.67,electronics
I000000687,O0000241,P0237,8,399.34,home_garden
I000000214,O0000077,P0030,8,344.86,home_garden
I000001410,O0000479,P0132,7,448.79,books
I000001773,O0000604,P0298,7,193.66,home_garden
I000004570,O0001554,P0243,7,401.65,clothing
I000003220,O0001095,P0145,4,204.42,electronics
I000002020,O0000682,P0113,1,494.58,home_garden
I000006143,O_GHOST_49268,P0017,4,207.61,home_garden
I000004345,O0001483,P0371,3,50.81,beauty
I000000934,O0000319,P0090,8,419.19,toys
I000003742,O0001272,P0260,1,466.65,clothing
I000004509,O0001532,P0032,4,32.95,home_garden
I000003395,O0001148,P0391,6,238.53,toys
I000003565,O0001212,P0196,9,269.28,toys
I000001180,O0000402,P0230,6,78.74,food_drink
I000005131,O0001737,P0231,7,124.12,home_garden
I000000848,O0000292,P0433,7,323.55,sports
I000003717,O0001265,P0477,7,268.71,home_garden
I000002511,O0000849,P0170,9,414.73,clothing
I000004708,O0001602,P0441,8,92.74,beauty
I000005382,O0001821,P0057,5,476.39,beauty
I000003183,O0001084,P0117,4,388.29,books
I000000396,O0000141,P0444,6,45.01,electronics
I000003951,O0001350,P0365,9,430.68,books
I000005718,O0001927,P0066,8,464.44,
I000001111,O0000379,P0448,5,141.56,sports
I000000949,O0000324,P0443,9,363.68,electronics
I000002430,O0000823,P0491,5,98.28,home_garden
I000004519,O0001535,P0223,5,79.13,books
I000004882,O0001655,P0093,8,277.41,home_garden
I000003019,O0001018,P0341,5,450.6,home_garden
I000001766,O0000602,P0416,8,124.16,books
I000004367,O0001488,P0365,5,448.21,home_garden
I000003167,O0001075,P0125,3,4.86,electronics
I000005895,O0001975,P0018,4,135.04,sports
I000002751,O0000926,P0394,3,276.62,electronics
I000003767,O0001281,P0171,8,331.82,sports
I000001472,O0000499,P0187,1,133.62,electronics
I000004561,O0001550,P0177,6,28.04,beauty
I000004504,O0001531,P0036,8,48.05,toys
I000005315,O0001798,P0263,1,458.48,food_drink
I000001774,O0000604,P0330,1,118.36,clothing
I000003116,O0001057,P0005,4,121.28,food_drink
I000001328,O0000449,P0446,9,88.48,electronics
I000004447,O0001511,P0030,5,224.44,
I000001872,O0000635,P0125,9,178.44,books
I000005511,O0001859,P0320,2,395.46,food_drink
I000001914,O0000648,P0486,2,485.39,clothing
I000004890,O0001658,P0328,3,305.35,clothing
I000002723,O0000919,P0117,3,170.58,clothing
I000002643,O0000893,P0051,9,350.36,beauty
I000005590,O0001883,P0064,7,85.58,electronics
I000001429,O0000484,P0135,4,471.98,home_garden
I000000516,O0000181,P0068,3,85.17,beauty
I000004864,O0001649,P0253,8,51.6,toys
I000001011,O0000348,P0233,2,110.19,beauty
I000001921,O0000650,P0073,6,193.38,clothing
I000003627,O0001233,P0171,3,384.58,food_drink
I000003229,O0001097,P0368,9,217.2,books
I000002695,O0000910,P0111,6,193.73,food_drink
I000000941,O0000322,P0148,8,28.65,books
I000004040,O0001380,P0034,4,475.23,electronics
I000000620,O0000216,P0161,6,347.21,home_garden
I000005499,O0001855,P0181,9,13.2,clothing
I000001090,O0000373,P0471,4,339.42,beauty
I000003894,O0001328,P0486,1,325.37,home_garden
I000005809,O0001951,P0402,5,175.36,clothing
I000003545,O0001205,P0434,4,63.08,home_garden
I000001997,O0000675,P0017,6,112.93,sports
I000000113,O0000043,P0119,9,296.99,books
I000005814,O0001952,P0432,5,393.13,home_garden
I000006194,O_GHOST_17212,P0286,4,66.79,books
I000001188,O0000404,P0287,7,232.14,beauty
I000001147,O0000389,P0065,8,215.11,electronics
I000001806,O0000614,P0313,8,253.89,food_drink
I000004530,O0001540,P0176,4,474.0,toys
I000001224,O0000414,P0339,9,417.3,beauty
I000003446,O0001164,P0296,4,426.73,toys
I000003031,O0001024,P0255,3,24.16,books
I000002701,O0000912,P0074,5,36.35,toys
I000001731,O0000589,P0224,3,415.18,electronics
I000000434,O0000153,P0146,6,242.83,electronics
I000002099,O0000708,P0238,7,106.3,sports
I000004198,O0001435,P0477,2,305.85,sports
I000005842,O0001960,P0440,3,474.43,clothing
I000001753,O0000597,P0178,5,392.99,toys
I000001253,O0000422,P0234,8,440.04,electronics
I000001452,O0000493,P0214,6,111.03,books
I000001280,O0000433,P0235,7,430.55,sports
I000000574,O0000201,P0362,7,361.11,home_garden
I000002498,O0000845,P0090,5,17.6,food_drink
I000001809,O0000615,P0009,8,198.83,electronics
I000005970,O0002000,P0037,1,421.25,beauty
I000004715,O0001604,P0064,5,445.11,home_garden
I000004467,O0001518,P0345,3,467.49,sports
I000003148,O0001070,P0045,8,97.68,beauty
I000000668,O0000233,P0151,7,453.68,clothing
I000004873,O0001651,P0081,1,114.05,books
I000002001,O0000677,P0480,7,370.4,toys
I000005919,O0001983,P0243,1,197.11,toys
I000001458,O0000495,P0356,2,83.27,books
I000005770,O0001939,P0120,5,268.97,clothing
I000005973,O_GHOST_75206,P0154,2,390.8,toys
I000004091,O0001394,P0199,4,450.65,sports
I000001476,O0000500,P0091,9,31.16,home_garden
I000001228,O0000415,P0099,9,428.5,home_garden
I000002519,O0000850,P0472,9,203.74,beauty
I000000104,O0000040,P0031,7,15.27,toys
I000003174,O0001078,P0043,4,218.25,electronics
I000000060,O0000026,P0043,4,113.12,home_garden
I000000843,O0000291,P0066,8,249.31,books
I000003230,O0001097,P0147,7,289.07,home_garden
I000004186,O0001431,P0165,9,47.32,clothing
I000001739,O0000591,P0359,2,146.57,books
I000003725,O0001267,P0031,4,133.44,sports
I000000685,O0000240,P0342,3,280.26,clothing
I000003410,O0001151,P0198,3,240.79,beauty
I000001095,O0000375,P0319,2,422.48,sports
I000004143,O0001414,P0469,5,419.9,food_drink
I000005256,O0001779,P0451,2,339.94,food_drink
I000005552,O0001872,P0011,2,375.83,books
I000006063,O_GHOST_89632,P0116,7,397.46,food_drink
I000004723,O0001606,P0459,9,283.53,home_garden
I000001534,O0000520,P0391,9,406.91,home_garden
I000005475,O0001847,P0276,1,50.71,books
I000005289,O0001789,P0427,6,462.83,electronics
I000002166,O0000732,P0003,3,83.25,books
I000002278,O0000773,P0175,3,407.41,electronics
I000001856,O0000630,P0233,1,175.59,books
I000004491,O0001527,P0144,6,484.17,electronics
I000004607,O0001566,P0128,5,338.74,books
I000000615,O0000215,P0168,4,468.18,sports
I000000442,O0000156,P0089,9,343.43,books
I000004731,O0001608,P0172,3,119.92,food_drink
I000000642,O0000223,P0390,7,40.15,home_garden
I000004548,O0001546,P0479,9,464.71,beauty
I000005517,O0001861,P0008,8,308.76,books
I000000066,O0000028,P0183,5,85.03,home_garden
I000002309,O0000784,P0374,7,315.77,electronics
I000000522,O0000182,P0002,3,63.95,toys
I000005621,O0001892,P0056,8,207.9,sports
I000000994,O0000341,P0484,6,334.74,food_drink
I000000577,O0000202,P0467,9,327.37,home_garden
I000002436,O0000825,P0132,6,292.89,books
I000000011,O0000005,P0239,9,451.81,sports
I000002499,O0000845,P0176,8,262.85,beauty
I000000175,O0000064,P0001,1,491.23,beauty
I000006085,O_GHOST_35779,P0473,5,485.29,electronics
I000003391,O0001147,P0438,9,428.08,books
I000002462,O0000833,P0176,2,396.87,electronics
I000001233,O0000416,P0217,4,230.85,food_drink
I000000167,O0000063,P0073,5,55.46,electronics
I000004602,O0001565,P0475,3,54.66,toys
I000004839,O0001642,P0243,7,306.22,beauty
I000004267,O0001457,P0065,6,144.38,sports
I000003305,O0001123,P0147,7,188.93,home_garden
I000004479,O0001523,P0364,1,233.16,home_garden
I000005106,O0001729,P0165,6,219.03,food_drink
I000005428,O0001832,P0223,1,395.73,beauty
I000001065,O0000366,P0485,7,129.92,beauty
I000003013,O0001017,P0226,2,397.37,electronics
I000004654,O0001581,P0404,6,299.68,sports
I000000168,O0000063,P0003,2,75.52,books
I000002811,O0000946,P0317,6,116.9,electronics
I000003975,O0001357,P0067,1,414.59,beauty
I000003472,O0001174,P0425,5,90.89,beauty
I000005741,O0001932,P0096,1,407.18,toys
I000002731,O0000921,P0242,3,336.54,home_garden
I000002279,O0000774,P0351,8,485.1,electronics
I000002341,O0000792,P0363,8,201.25,home_garden
I000003008,O0001014,P0291,8,484.67,food_drink
I000000052,O0000024,P0352,2,168.62,beauty
I000004946,O0001677,P0339,9,25.28,home_garden
I000005358,O0001814,P0403,3,346.88,home_garden
I000005463,O0001842,P0203,6,429.23,books
I000002083,O0000702,P0088,1,241.07,books
I000001736,O0000590,P0120,6,295.84,toys
I000004505,O0001532,P0207,7,56.42,food_drink
I000005207,O0001762,P0283,3,213.29,food_drink
I000000597,O0000210,P0495,1,258.25,toys
I000003309,O0001124,P0161,4,259.75,electronics
I000003323,O0001127,P0401,4,279.77,sports
I000002155,O0000725,P0258,6,238.11,beauty
I000003255,O0001106,P0399,7,278.88,books
I000002570,O0000866,P0324,9,375.03,home_garden
I000001654,O0000561,P0451,6,92.93,books
I000004805,O0001630,P0103,4,90.68,clothing
I000004876,O0001653,P0151,8,402.41,toys
I000005527,O0001864,P0394,5,21.44,clothing
I000002357,O0000798,P0496,2,18.29,beauty
I000000977,O0000332,P0245,5,207.72,beauty
I000003937,O0001346,P0290,2,370.31,sports
I000002107,O0000711,P0148,7,100.47,clothing
I000001888,O0000640,P0039,2,291.53,sports
I000001149,O0000390,P0331,2,176.94,food_drink
I000005114,O0001733,P0456,6,141.19,books
I000005846,O0001960,P0453,3,453.28,electronics
I000003802,O0001292,P0107,9,364.78,beauty
I000004465,O0001518,P0013,6,280.01,clothing
I000000127,O0000048,P0466,2,275.29,toys
I000001840,O0000624,P0422,9,227.15,sports
I000004319,O0001473,P0240,7,164.89,
I000000864,O0000299,P0056,6,498.58,toys
I000001078,O0000369,P0329,8,232.29,sports
I000001336,O0000452,P0182,5,184.68,toys
I000004308,O0001471,P0440,6,240.19,
I000001772,O0000604,P0294,5,131.21,beauty
I000005914,O0001982,P0054,3,135.77,toys
I000006036,O_GHOST_75951,P0193,7,298.62,home_garden
I000001643,O0000557,P0334,3,178.96,clothing
I000002596,O0000875,P0135,4,461.55,electronics
I000005483,O0001850,P0379,5,247.48,toys
I000001307,O0000442,P0365,9,204.55,electronics
